Time|Id|Quote time|Quote|Title|Author|SFW
23:00|2300-007|έντεκα η ώρα|Γύρω στις έντεκα η πόρτα ξεκλείδωσε. Ετοιμάστηκα να απορρίψω τις συγγνώμες και να ορμήσω στο σφαγίδιο. Μια κάποτε επιβλητική γυναίκα μπήκε με το πλάι. Εβδομήντα ετών, ογδόντα, ογδόντα πέντε, ποιος ξέρει πότε θα είναι τόσο γερασμένοι; Ένα ετοιμόρροπο λαγωνικό με σακάκι ακολουθούσε την ερωμένη του.|Άτλας των Νέφων|Ντέιβιντ Μίτσελ|unknown
23:00|2300-008|έντεκα|Ακούστηκε μια κίνηση και ένα επιφώνημα από τα δεξιά μου, και κοιτάζοντας μέσα στο σκοτάδι είδα τον Γουίτνεϊ, χλωμό, καταβεβλημένο και απεριποίητο, να με κοιτάζει.<br>«Θεέ μου! Είμαι ο Γουάτσον», είπε. Βρισκόταν σε μια αξιοθρήνητη κατάσταση αντίδρασης, με κάθε νεύρο του να τρέμει. «Λοιπόν, Γουάτσον, τι ώρα είναι;»<br>«Σχεδόν έντεκα.»|Οι Περιπέτειες του Σέρλοκ Χολμς|Σερ Άρθουρ Κόναν Ντόιλ|unknown
23:00|2300-009|έντεκα η ώρα|Έφυγε λοιπόν από το δωμάτιό της και μπήκε στο δικό μου, όπου κάθισε για λίγο, συζητώντας για τον επερχόμενο γάμο της. Στις έντεκα η ώρα σηκώθηκε για να με αφήσει, αλλά σταμάτησε στην πόρτα και κοίταξε πίσω.<br>«Πες μου, Έλεν», είπε, «έχεις ακούσει ποτέ κάποιον να σφυρίζει μέσα στη νύχτα;»<br>«Ποτέ», είπα.|Οι περιπέτειες του Σέρλοκ Χολμς|Σερ Άρθουρ Κόναν Ντόιλ|unknown
23:00|2300-010|έντεκα|Δύο ώρες πέρασαν αργά, και ξαφνικά, ακριβώς στις έντεκα, ένα μοναδικό λαμπερό φως έλαμψε ακριβώς μπροστά μας.|Οι περιπέτειες του Σέρλοκ Χολμς|Σερ Άρθουρ Κόναν Ντόιλ|unknown
23:00|2300-011|έντεκα η ώρα το βράδυ|Πριν από πέντε μήνες, η Άσλεϊ είχε εμφανιστεί στο Hud's Airstream στις έντεκα η ώρα το βράδυ και είχε πει: «Τον χώρισα. Και νομίζω ότι πρέπει να ξέρεις ότι σε αγαπώ».|Malibu Rising|Taylor Jenkins Reid|unknown
23:00|2300-012|έντεκα|Γύρω στις έντεκα, αυτή και ο Σταν τρώνε άλλο ένα ντόνατ. Στη συνέχεια, κάνουν μια αισιόδοξη στάση σε έναν κάδο απορριμμάτων πίσω από ένα μαγαζί με σούπες, αλλά χωρίς τύχη, το πράγμα έχει ήδη μαζευτεί.|Η Καρδιά Πηγαίνει Τελευταία|Μάργκαρετ Άτγουντ|unknown
23:00|2300-013|έντεκα|Ήταν ο Eli, ο φίλος του Bryan, ο ψηλότερος από τους δύο. Η Jaidee άπλωσε το χέρι του, το έσφιξε. «Γεια», είπε.<br>«Πού πας;» είπε ο Eli. Με ένα ροζ πόλο και χακί σορτς, έλαμπε στο πλατύ σκοτάδι. Τα μάτια του ήταν χαρούμενα, αλλοιωμένα, αναμφίβολα, από το ποτό.<br>«Γυρίζω», είπε.<br>Ο Eli κοίταξε το ρολόι του. «Είναι μόνο έντεκα».<br>«Είμαι απλώς κουρασμένος», είπε η Jaidee. «Μεγάλη μέρα».|Ανακούφιση|James Han Mattson|unknown
23:00|2300-014|έντεκα το βράδυ|«Αυτός ο ιερέας σου είναι πολύ αστείος. Ήξερες ότι επιτρέπεται να πίνουν αυτοί οι ιερείς; Όχι οι γυναίκες, αλλά το αλκοόλ είναι εντάξει!» Η Μπαχάρ μπήκε μέσα κουνώντας την εντολή του Πατέρα Μαχόνι. Τα συνήθως νευρικά μάτια της ήταν λαμπερά και—προκάλεσε η Μαρτζάν να ελπίζει;—χαρούμενη;<br>«Πίνουν μπύρα σαν νερό εδώ. Το περασμένο Σάββατο είδα μια ολόκληρη οικογένεια, με μικρά παιδιά, να φεύγουν από το μπαρ δίπλα. Στις έντεκα το βράδυ!»|Σούπα ροδιού|Μάρσα Μεχράν|unknown
23:00|2300-015|έντεκα η ώρα|Αλλά ο χρόνος πέρασε, δύο ώρες, και οι λιγότερο διακριτικοί καλοί καλό θα ήταν να μάθουν να εστιάζουν αλλού τα ψευτο-παθιασμένα βλέμματά τους, γιατί η έντεκα η ώρα βρήκε την Ιζαμπέλ και τον Άμορι να κάθονται στον καναπέ στο μικρό γραφείο έξω από το αναγνωστήριο στον επάνω όροφο. Είχε επίγνωση ότι ήταν ένα όμορφο ζευγάρι και φαινόταν να ανήκει ξεχωριστά σε αυτή την απομόνωση, ενώ κάτω λαμπάκια τρεμόπαιζαν και κελαηδούσαν.|Αυτή η Πλευρά του Παραδείσου|Φ. Σκοτ Φιτζέραλντ|unknown
23:00|2300-016|έντεκα η ώρα|«Η κράτησή σας θα πραγματοποιηθεί στις έντεκα απόψε.<br>Συναντήστε τον κύριο Φιλτς στην είσοδο.»|Χάρι Πότερ και η Φιλοσοφική Λίθος|Τζ. Κ. Ρόουλινγκ|unknown
23:00|2300-017|στις έντεκα|Θα είναι εδώ ακριβώς στις έντεκα, κύριε.<br>Στο μπαρ, γυμνά ζευγάρια είχαν αρχίσει να χορεύουν.|Οι Άνθρωποι του Σμάιλι|Τζον λε Καρέ|nsfw
23:00|2300-018|έντεκα η ώρα|Στις έντεκα η ώρα εκείνο το βράδυ, αφού εξασφάλισε ένα κρεβάτι σε ένα από τα ξενοδοχεία και τηλεγράφησε τη διεύθυνσή του στον πατέρα του αμέσως μόλις έφτασε, περπάτησε στους δρόμους του Σάντμπορν.|Τες των ντ'Ούρμπερβιλ|Τόμας Χάρντι|unknown
23:00|2300-019|έντεκα η ώρα|Στις έντεκα η ώρα, χτύπησα το κουδούνι για το Μπέτεριτζ και είπα στον κύριο Μπλέικ ότι θα μπορούσε επιτέλους να ετοιμαστεί για ύπνο.|Η Σεληνόλιθος|Γουίλκι Κόλινς|unknown
23:00|2300-020|έντεκα η ώρα|Λέει, «Σκότωσαν τον Jan. Φύγετε.»<br>«Τη βαλίτσα;» ρωτάω.<br>«Πάρε την ξανά. Δεν θέλουμε να έχουμε καμία σχέση με αυτήν τώρα. Πάρε το εξπρές των έντεκα η ώρα.»<br>«Αλλά δεν σταματάει εδώ...»<br>«Θα σταματήσει. Πήγαινε στην έκτη γραμμή. Απέναντι από τον σταθμό εμπορευμάτων. Έχεις τρία λεπτά.»<br>«Αλλά...»<br>«Κουνήσου, αλλιώς θα πρέπει να σε συλλάβω.»|Αν μια χειμωνιάτικη νύχτα ένας ταξιδιώτης|Ίταλο Καλβίνο|unknown
23:00|2300-021|έντεκα|Το ρολόι χτύπησε έντεκα. Κοίταξα την Αντέλ, της οποίας το κεφάλι έγερνε στον ώμο μου. Τα μάτια της είχαν βαρύνει, οπότε την πήρα στην αγκαλιά μου και την πήγα στο κρεβάτι. Ήταν σχεδόν μία πριν οι κύριοι και οι κυρίες αναζητήσουν τα δωμάτιά τους.|Τζέιν Έιρ|Σαρλότ Μπροντέ|unknown
23:00|2300-022|στις έντεκα|Το τρένο έφτασε στη Νέα Υόρκη στις έντεκα εκείνο το βράδυ.|Οι Αναγνωρίσεις|Γουίλιαμ Γκάντις|unknown
23:00|2300-023|23:00|Δεν κάθισαν καν να φάνε μέχρι τις 23:00.|Ατελείωτα αστεία|Ντέιβιντ Φόστερ Γουάλας|unknown
23:00|2300-024|έντεκα η ώρα|Άφησα την αφήγηση της ιστορίας μου ενώ περπατούσαμε ακόμα προς το γραφείο του γιατρού. Τελικά, φτάνοντας εκεί, τον βρήκαμε ακόμα να κάθεται στο γραφείο του, αν και ήταν πλέον έντεκα η ώρα.|Ο Τρώγων Χασίς|Φιτζ Χιου Λάντλοου|nsfw
23:00|2300-025|έντεκα η ώρα|Όταν έφτασαν στην κορυφή του Πύργου Αστρονομίας στις έντεκα η ώρα, βρήκαν την τέλεια νύχτα για παρατήρηση των άστρων, χωρίς σύννεφα και ακινησία.|Ο Χάρι Πότερ και το Τάγμα του Φοίνικα|Τζ. Κ. Ρόουλινγκ|unknown
23:00|2300-026|έντεκα η ώρα|Αφού το έκανε αυτό, και έφτασε στις έντεκα η ώρα το βράδυ, ο Δον Κιχώτης βρήκε μια βιχουέλα στο δωμάτιό του|Δον Κιχώτης|Μιγκέλ ντε Θερβάντες|sfw
23:00|2300-027|11 το βράδυ|Στις 11 το βράδυ φύγαμε από τη σπηλιά.|Το λυσσασμένο παιχνίδι|Roberto Arlt|sfw
23:01|2301-000|έντεκα και ένα λεπτό|Τον κοίταξα. Έπειτα, καθώς συνειδητοποίησα ότι δεν αστειευόταν, κοίταξα όλα τα μικρά ρολόγια στις συσκευές της κουζίνας. Όλα συμφωνούσαν: έντεκα και ένα λεπτό.|Πεθαίνοντας για Εκατομμύρια|Τζούντιθ Κάτλερ|sfw
23:02|2302-000|11:02|«Ναι.» Ο αυστηρός τόνος της Περένα δεν άντεχε κανένα επιχείρημα. «Έσκασε στις 11:07. Θα είχες μπει στις 11:02, οπότε μέχρι τότε θα ήσουν ακριβώς στη μέση ανάμεσα στις Πύλες.»|Η Σκιά και η Νύχτα|Κρις Γουόλεϊ|unknown
23:02|2302-001|11:02 μ.μ.|Τερμάτισα την κλήση. Κοίταξα στα Πρόσφατα για να βεβαιωθώ ότι ΕΙΧΑ καλέσει. Ο αριθμός του ήταν εκεί, μαζί με την ώρα — 11:02 μ.μ. Έκλεισα το τηλέφωνό μου και το έβαλα στο κομοδίνο. Έσβησα το φωτιστικό μου και κοιμήθηκα σχεδόν αμέσως.|Αν Αιμορραγήσει|Stephen King|unknown
23:03|2303-000|Έντεκα ω-3|Τι σε κάνει να πιστεύεις ότι είναι αληθινό;<br>«Απλώς μια διαίσθηση, πραγματικά. Ακουγόταν αληθινός. Μερικές φορές μπορείς απλώς να καταλάβεις για τους ανθρώπους»—χαμογέλασε—«ακόμα κι αν είσαι ένας βαρετός γέρος ΣΦΗΚΑΣ».<br>«Νομίζω ότι είναι στημένο».<br>«Γιατί;»<br>«Απλώς το κάνω. Γιατί να θέλει κάποιος από την κυβέρνηση να σε βοηθήσει;»<br>«Καλή ερώτηση. Μάλλον θα το μάθω».<br>Επέστρεψε στην κουζίνα. «Τι ώρα θα τον συναντήσεις;» φώναξε.<br>«Έντεκα ω-3», είπε. «Αυτό με έκανε να πιστεύω ότι είναι αληθινός. Οι στρατιωτικοί και οι μυστικοί υπάλληλοι ορίζουν ακριβείς ώρες ραντεβού για να εξαλείψουν τη σύγχυση και την ασάφεια. Τίποτα το ασαφές στο έντεκα ω-3».|Μικροί Πράσινοι Άνθρωπες|Κρίστοφερ Μπάκλεϊ|unknown
23:04|2304-000|έντεκα και τέσσερα λεπτά|Βγήκε από την ονειροπόλησή του και παρατήρησε στο ψηφιακό ρολόι ότι ήταν ήδη έντεκα και τέσσερα λεπτά. Καθώς άρχισε να αλλάζει κανάλια, καταράστηκε τον εαυτό του, καταράστηκε την αδυναμία του και καταράστηκε τις σατανικές δυνάμεις που ήταν ελεύθερες σε αυτή την καταραμένη γη.|Το παιχνίδι του λιονταριού|Νέλσον ΝτεΜιλ|sfw
23:05|2305-000|11:05|Ο Γκέιτς κοίταξε το ρολόι του στο κομοδίνο. Ήταν 11:05. «Ο Τρέι και οι φίλοι του μάλλον έχουν σταματήσει να μιλάνε για τροπικά ψάρια εδώ και περίπου μισή ώρα. Αλλά έχει συνηθίσει να γυρίζω σπίτι αργά.» Χαμογέλασε. «Οπότε, μην βιάζεσαι.»|Η σειρά του δολοφόνου|Ρέι Κίτινγκ|unknown
23:05|2305-001|Έντεκα και πέντε|Έντεκα και πέντε· λιγότερο από ένα τέταρτο της ώρας πριν η Αμέθυστος είτε πετύχει είτε αποτύχει|Η Άπειρη Μέρα|Κρις Γουόλεϊ|unknown
23:05|2305-002|11.05|Ήταν 11.05, πέντε λεπτά αργότερα από την συνηθισμένη ώρα ύπνου μου. Ένιωθα. Ένιωθα ενοχές που ήμουν ακόμα ξύπνιος, αλλά το παρελθόν συνέχιζε να με τσιμπάει και ήξερα ότι όλα τα γεγονότα εκείνων των δεκαεννέα ημερών του Ιουλίου ήταν ανακατεμένα μέσα μου, σαν το χαλαρό φλέγμα σε μια κρίση βρογχίτιδας|The Go-Between|L. P. Hartley|unknown
23:05|2305-003|έντεκα και πέντε λεπτά|Ήταν έντεκα και πέντε λεπτά όταν έκανα την τελευταία μου καταχώρηση. Θυμάμαι να κουρδίζω το ρολόι μου και να σημειώνω την ώρα. Έτσι, έχω σπαταλήσει περίπου πέντε ώρες από το λίγο χρόνο που μας είχε απομείνει. Ποιος θα το πίστευε; Αλλά νιώθω πολύ πιο φρέσκος και έτοιμος για τη μοίρα μου - ή να προσπαθήσω να πείσω τον εαυτό μου ότι είμαι. Κι όμως, όσο πιο γυμνασμένος είναι ένας άνθρωπος και όσο πιο ψηλή είναι η παλίρροια της ζωής του, τόσο περισσότερο πρέπει να οπισθοχωρεί από τον θάνατο. Πόσο σοφή και πόσο ελεήμων είναι αυτή η παροχή της φύσης με την οποία η γήινη άγκυρά του συνήθως χαλαρώνει από πολλά μικρά ανεπαίσθητα ρυμουλκά, μέχρι που η συνείδησή του παρασύρεται από το αβάσταχτο γήινο λιμάνι της στη μεγάλη θάλασσα πέρα!|Η Ζώνη Δηλητηριάσεων|Σερ Άρθουρ Κόναν Ντόιλ|unknown
23:05|2305-004|11:05|Το ρολόι μου δείχνει 11:05. Αλλά αν είναι πρωί ή απόγευμα δεν ξέρω.|Οικιακά σκουλήκια|Στάνλεϊ Ντόνγουντ|unknown
23:06|2306-000|έξι λεπτά και έντεκα η ώρα|Κοίταξε το μεγάλο ρολόι στον τοίχο και είδε ότι ήταν έξι λεπτά και έντεκα η ώρα, τοπική ώρα. Έτσι έπρεπε να ήταν.|Αστραπή|Ντιν Κουντζ|sfw
23:07|2307-000|11:07|«Ναι.» Ο αυστηρός τόνος της Περένα δεν άντεχε κανένα επιχείρημα. «Έσκασε στις 11:07. Θα είχες μπει στις 11:02, οπότε μέχρι τότε θα ήσουν ακριβώς στη μέση ανάμεσα στις Πύλες.»|Η Σκιά και η Νύχτα|Κρις Γουόλεϊ|unknown
23:07|2307-001|11:07 μ.μ.|"Στις 11:07 μ.μ., ο Samuel ""Gunner"" Wilson κινούνταν με 645 μίλια την ώρα πάνω από την έρημο Mojave. Μπροστά του, στο φως του φεγγαριού, είδε τα δίδυμα μολύβδινα τζετ, με τους μετακαυστήρες τους να λάμπουν θυμωμένα στον νυχτερινό ουρανό."|Το στέλεχος της Ανδρομέδας|Michael Crichton|sfw
23:08|2308-000|11:08|Κοίταξε ψηλά για να δει την ώρα στη λωρίδα δεδομένων κατά μήκος της πάνω άκρης του κράνους του: 11:08:23. Δέκα λεπτά. Περπατούσαν ασταθώς.|Η Άπειρη Μέρα|Κρις Γουόλεϊ|sfw
23:08|2308-001|11:08|«Αυτό είναι το πρώτο μου πέρασμα», είπε ο Γουίλσον. «Από ανατολικά προς δυτικά, στις 11:08. Κοιτάμε από την αριστερή κάμερα που λειτουργεί με ενενήντα έξι καρέ ανά δευτερόλεπτο. Όπως μπορείτε να δείτε, το υψόμετρό μου μειώνεται ραγδαία.»|Το στέλεχος Ανδρομέδα|Μάικλ Κράιτον|sfw
23:09|2309-000|11:09|Η ώρα είναι 11:09 εκείνη τη στιγμή, είπε ο Πάουελ στο προσωπικό του εισαγγελέα. «Παρακολουθήστε το ρολόι πάνω από το μοντέλο. Είναι ρυθμισμένο να συγχρονίζεται με την αργή κίνηση».<br>Σε απόλυτη σιωπή, το νομικό τμήμα μελέτησε τη σκηνή και κρατούσε σημειώσεις, ενώ τα ανδροειδή αναπαρήγαγαν τις ενέργειες της μοιραίας ομάδας του Μπόμοντ.|Ο Κατεδαφισμένος Άνθρωπος|Άλφρεντ Μπέστερ|sfw
23:10|2310-000|έντεκα και δέκα|Έτσι πέρασα τη νύχτα των Χριστουγέννων από τις έντεκα και δέκα περίπου μέχρι σχεδόν τις δύο το πρωί, παίζοντας ατελείωτα παιχνίδια με χαρτιά, ακούγοντας Βάγκνερ και Μπετόβεν, ακούγοντας το τρίξιμο και το σφύριγμα των φλεγόμενων κορμών καθώς συνέχιζα να ανάβω τη φωτιά, παρακολουθώντας τον ξάδερφό μου να πίνει σταθερά μέχρι να αδειάσει το μπουκάλι του ουίσκι.|Η Δολοφονία του Γκι|P.D. James|unknown
23:10|2310-001|Έντεκα και δέκα|Έβγαλε πίσω το δρόμο, έλεγξε για κίνηση και έστριψε προς τον αυτοκινητόδρομο. Έντεκα και δέκα. Άφθονος χρόνος.<br>Αυτό σκέφτηκε τότε.|Αν αιμορραγήσει|Στίβεν Κινγκ|unknown
23:10|2310-002|έντεκα και δέκα|Άλλη μια χριστουγεννιάτικη μέρα σχεδόν τελείωσε. Είναι έντεκα και δέκα. Ο Ρίτσαρντ αρνήθηκε με ευγνωμοσύνη την προσφορά μου να του στρώσω ένα κρεβάτι εδώ στο γραφείο μου και έφυγε πίσω στο Κέιμπριτζ, οπότε μπορώ να κρατήσω κάποιες σημειώσεις την ημέρα πριν πάω για ύπνο.|Κωφή Πρόταση|Ντέιβιντ Λοτζ|unknown
23:10|2310-003|έντεκα και δέκα λεπτά|Δεν είχε τη δύναμη να βοηθήσει τον εαυτό του, και στις έντεκα και δέκα λεπτά κανείς δεν θα μπορούσε να τον βοηθήσει, κανείς στον κόσμο|Ραντεβού στη Σαμάρα|Τζον Ο'Χάρα|unknown
23:11|2311-000|έντεκα-έντεκα μ.μ.|Η τελευταία ηχογραφημένη κλήση στο κινητό τηλέφωνο του θύματος ήταν Κυριακή βράδυ στις έντεκα και έντεκα μ.μ. Κανείς δεν την έχει δει από εκείνο το βράδυ.|Βέρμιλιον Ντριφτ|Γουίλιαμ Κεντ Κρούγκερ|sfw
23:11|2311-001|11:11 μ.μ.|"Η ζωή αλλάζει γρήγορα. Η ζωή αλλάζει σε μια στιγμή. Κάθεσαι για δείπνο και η ζωή όπως την ξέρεις τελειώνει. Το ζήτημα της αυτολύπησης. Αυτές ήταν οι πρώτες λέξεις που έγραψα αφού συνέβησαν. Η χρονολόγηση στον υπολογιστή στο αρχείο Microsoft Word (""Σημειώσεις για την αλλαγή.doc"") αναφέρει ""20 Μαΐου 2004, 11:11 μ.μ."", αλλά αυτό θα σήμαινε ότι άνοιξα το αρχείο και πάτησα αντανακλαστικά την αποθήκευση όταν το έκλεισα. Δεν είχα κάνει καμία αλλαγή σε αυτό το αρχείο από τότε που έγραψα τις λέξεις, τον Ιανουάριο του 2004, μία ή δύο μέρες μετά το γεγονός. Για πολύ καιρό δεν έγραψα τίποτα άλλο. Η ζωή αλλάζει στη στιγμή. Τη συνηθισμένη στιγμή."|Το Έτος της Μαγικής Σκέψης|Τζόαν Ντίντιον|unknown
23:12|2312-000|έντεκα δώδεκα μ.μ.|Μετά μου έστειλαν μήνυμα στις έντεκα και δώδεκα μ.μ. λέγοντάς μου ότι δεν είχαν βρει τίποτα και ότι θα πήγαιναν σπίτι για το βράδυ.|Ντέντλι Κρος|Τζέιμς Πάτερσον|unknown
23:12|2312-001|23:12|Έγινε επιβεβαιωτική ταυτοποίηση από τον μυστικό αστυνομικό 6475 στις 23:12 στη γωνία της 147ης και του Άμστερνταμ.|Μια Γυμνή Μοναδικότητα|Sergio De La Pava|unknown
23:13|2313-000|11:13|Ο Βέρο χαμογέλασε. «Δεν το εκλαμβάνω αυτό ως έγκριση. Επιτρέψτε μου λοιπόν να συνοψίσω. Με την τρέχουσα τροχιά και ταχύτητά του, η Λεπίδα της Νύχτας θα περάσει πίσω από τη σελήνη μεταξύ 11:13 και 11:22 μ.μ. ώρα Ιερουσαλήμ τη νύχτα της 17ης Φεβρουαρίου. Αυτό είναι τέσσερις ημέρες μακριά. Θα είναι αρκετά κοντά ώστε η σελήνη να καλύψει πλήρως τον δίσκο της γης στις 11:18. Αυτό είναι ζωτικής σημασίας.»|Η Άπειρη Μέρα|Κρις Γουόλεϊ|unknown
23:14|2314-000|Έντεκα δεκατέσσερα|Όταν τελείωσαν τα μπιφτέκια τους, η Μελίσα κοίταξε το ρολόι της, ένα μεγάλο πλαστικό ψηφιακό πράγμα που έμοιαζε σαν να ανήκε σε παιδί.<br>«Έντεκα δεκατέσσερα», είπε η Μελίσα. «Έχουμε ακόμα σαράντα τέσσερα λεπτά να σκοτώσουμε πριν από το τέλος του κόσμου».|Το Γυάλινο Ξενοδοχείο|Έμιλι Σεντ Τζον Μάντελ|unknown
23:15|2315-000|έντεκα και τέταρτο|Το σαλέ βρίσκεται απομονωμένο στο τέλος μιας τυφλής κοιλάδας. Ψηλότερα, υπάρχει μόνο η δεξαμενή και πίσω της ο επικίνδυνος παγετώνας. Στις έντεκα και τέταρτο, καταλήγει στο συμπέρασμα ότι είναι αδύνατο για τον Νικ να περιπλανιέται εκεί έξω, με αυτόν τον καιρό.|Ηχώ|Τόμας Όλντε Χόιβελτ|unknown
23:15|2315-001|11:15|Καθόμασταν για πρωινό ένα πρωί, εγώ και η γυναίκα μου, όταν η καμαριέρα έφερε ένα τηλεγράφημα. Ήταν από τον Σέρλοκ Χολμς και έγραφε ως εξής:<br>Έχετε μερικές μέρες διαθέσιμες; Μόλις με ειδοποίησαν από τη δυτική Αγγλία σε σχέση με την τραγωδία στην κοιλάδα Μπόσκομπ. Θα χαρώ πολύ αν έρθετε μαζί μου. Ο αέρας και το τοπίο τέλεια. Φύγετε από το Πάντινγκτον στις 11:15.|Οι περιπέτειες του Σέρλοκ Χολμς|Σερ Άρθουρ Κόναν Ντόιλ|unknown
23:15|2315-002|11:15 μ.μ.|11:15 μ.μ. Χμμ. Μόλις τηλεφώνησε η μαμά. «Συγγνώμη, αγάπη μου. Δεν είναι Newsnight, είναι Breakfast News αύριο. Μπορείς να το προγραμματίσεις για τις επτά αύριο το πρωί, BBC1;»|Το ημερολόγιο της Μπρίτζετ Τζόουνς|Έλεν Φίλντινγκ|sfw
23:15|2315-003|έντεκα και τέταρτο|Όταν φτάσαμε σπίτι στις έντεκα και τέταρτο, βρήκαμε ένα ταξί τύπου hansom, το οποίο με περίμενε για δύο ώρες με ένα γράμμα. Η Σάρα είπε ότι δεν ήξερε τι να κάνει, καθώς δεν είχαμε αφήσει τη διεύθυνση όπου είχαμε πάει.|Το ημερολόγιο ενός ασήμαντου|Τζορτζ και Γουίντον Γκρόσμιθ|unknown
23:15|2315-004|μεταξύ έντεκα και δεκαέξι λεπτών|Με κατέλαβε η παρόρμηση να κοιτάξω ξανά. Ο λεπτοδείκτης βρισκόταν στα μισά μεταξύ έντεκα και δεκαπέντε. Το ρολόι πρέπει να είχε σταματήσει. Το κράτησα στο αυτί μου. όχι, συνέχιζε να δουλεύει.|Ο Τρώγων Χασίς|Φιτζ Χιου Λάντλοου|nsfw
23:16|2316-000|11:16|Τελικά, στις 11:16, εμφανίστηκε και πήρε την κρατημένη θέση του στο τραπέζι του μπακαρά. Ο Στίβεν σταμάτησε να πίνει τον χυμό ντομάτας του και ο Ζαν-Πιερ πλησίασε και περίμενε υπομονετικά δίπλα στο τραπέζι να φύγει ένας από τους άντρες που κάθονταν αριστερά ή δεξιά του Χάρβεϊ.|Ούτε δεκάρα παραπάνω, ούτε δεκάρα λιγότερο|Τζέφρι Άρτσερ|sfw
23:16|2316-001|11.16 μ.μ.|Αλλά δεν μπορούσα να βγω αμέσως από το σπίτι επειδή θα με έβλεπε, οπότε θα έπρεπε να περιμένω μέχρι να κοιμηθεί.<br>Η ώρα ήταν 11.16 μ.μ.<br>Προσπάθησα να διπλασιάσω ξανά τα 2, αλλά δεν κατάφερα να ξεπεράσω το 2(15) που ήταν 32.768. Έτσι γκρίνιαξα για να περάσει ο χρόνος πιο γρήγορα και να μην σκέφτομαι.|Το Περίεργο Περιστατικό με τον Σκύλο τη Νύχτα|Μαρκ Χάντον|sfw
23:17|2317-000|11:17|Ο Merral, προσπαθώντας να ελευθερώσει το κεφάλι του, είδε την ώρα στη λωρίδα δεδομένων του κράνους του. 11:17:45. Λιγότερο από ένα λεπτό. Θα στέλνουν τώρα τις προειδοποιήσεις για ηλιακές εκλάμψεις.|Η Άπειρη Μέρα|Chris Walley|unknown
23:18|2318-000|11:18|Ο Βέρο χαμογέλασε. «Δεν το εκλαμβάνω αυτό ως έγκριση. Επιτρέψτε μου λοιπόν να συνοψίσω. Με την τρέχουσα τροχιά και ταχύτητά του, η Λεπίδα της Νύχτας θα περάσει πίσω από τη σελήνη μεταξύ 11:13 και 11:22 μ.μ. ώρα Ιερουσαλήμ τη νύχτα της 17ης Φεβρουαρίου. Αυτό είναι τέσσερις ημέρες μακριά. Θα είναι αρκετά κοντά ώστε η σελήνη να καλύψει πλήρως τον δίσκο της γης στις 11:18. Αυτό είναι ζωτικής σημασίας.»|Η Άπειρη Μέρα|Κρις Γουόλεϊ|unknown
23:18|2318-001|11.18|Είναι 11.18. Μια σειρά από μπανγκαλόου σε κυκλική διάταξη με μια συστάδα από αγριόπευκο στη μέση.|Τρομπέτα|Τζάκι Κέι|unknown
23:19|2319-000|11:19|Ένα σφύριγμα διέκοψε απότομα τα λόγια του. Ο Πίτερ γονάτισε για να κοιτάξει έξω από το παράθυρο, και η δεσποινίς Φούλερ τον κοίταξε άγρια. Η Πόλυ κοίταξε το ρολόι της: 11:19. Το τρένο. Αλλά ο σταθμάρχης είχε πει ότι ήταν πάντα αργά.|Συσκότιση|Κόνι Γουίλις|unknown
23:20|2320-000|έντεκα και είκοσι|Αργότερα φάνηκε ότι το ίδιο βράδυ, στις έντεκα και είκοσι, έκανε μια ακόμη πολύ εκκεντρική και απροσδόκητη επίσκεψη. Η βροχή συνέχιζε να συνεχίζεται. Μουσκεμένος μέχρι το κόκαλο, μπήκε στο μικρό διαμέρισμα όπου έμεναν οι γονείς της αρραβωνιαστικιάς του, στην Τρίτη Οδό στο νησί Βασιλιέφσκι.|Έγκλημα και Τιμωρία|Φιόντορ Ντοστογιέφσκι|sfw
23:20|2320-001|έντεκα και είκοσι|Από το νησί Μπαλμπόα, οδήγησε νότια προς τη Λαγκούνα Μπιτς. Στις έντεκα και είκοσι, πάρκαρε το βαν του απέναντι από το σπίτι των Χάντστον.|Παρατηρητές|Ντιν Κουντζ|unknown
23:20|2320-002|έντεκα και είκοσι|Ο Χάρβεϊ κοίταξε το ρολόι, που έδειχνε έντεκα και είκοσι. «Τότε θα κοιμηθώ εδώ μέχρι τις τρεις και θα προλάβω το φορτίο των τεσσάρων. Μας αφήνουν εμάς τους άντρες του Στόλου να ταξιδεύουμε ελεύθεροι κατά κανόνα.»|Θαρραλέοι Λοχαγοί|Ράντγιαρντ Κίπλινγκ|unknown
23:21|2321-000|11.21 μ.μ.|Η σουηδική αστυνομία δεν διακρίθηκε ακριβώς. Ο Πάλμε σκοτώθηκε στις 11.21 μ.μ., αλλά η εντολή για επιτήρηση των δρόμων δεν δόθηκε μέχρι τις 12.50 και ακόμη και τότε οι αστυνομικοί με τα περιπολικά δεν ενημερώθηκαν τι έψαχναν, και τα αεροδρόμια δεν έκλεισαν μέχρι τη 1.05 π.μ.|Ούτε εδώ, ούτε εκεί|Μπιλ Μπράισον|sfw
